Dots,Paypal,Bank,Account,Click,Fill,URL,Javascript,Phishing
1,0,0,1,3,0,26,0,True
1,0,0,6,0,0,5,0,True
1,0,0,5,0,0,2,0,True
1,0,0,7,1,0,2,0,True
2,0,1,0,0,0,0,0,True
1,0,0,5,1,0,3,0,True
1,0,0,4,2,1,5,0,True
1,0,0,5,1,0,2,0,True
2,0,0,3,0,0,4,0,True
1,0,0,1,1,0,5,0,True
1,0,0,4,2,1,5,0,True
2,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
1,0,0,10,1,0,7,0,True
1,0,0,6,0,0,5,0,True
1,0,2,5,0,0,2,0,True
1,0,0,0,0,0,7,0,True
1,0,0,11,1,0,2,0,True
1,0,0,10,1,0,4,0,True
1,0,0,10,1,0,4,0,True
1,0,0,10,1,0,4,0,True
1,0,0,10,1,0,4,0,True
1,0,0,10,1,0,7,0,True
1,0,0,6,1,0,1,0,True
1,0,0,0,0,0,4,0,True
2,0,0,4,2,0,14,0,True
1,0,0,5,1,0,2,0,True
1,0,0,7,0,0,4,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,6,1,0,1,0,True
1,0,0,10,1,0,4,0,True
1,0,0,7,2,0,3,0,True
1,0,0,2,0,0,20,0,True
1,0,0,5,1,0,3,0,True
1,0,0,5,1,0,3,0,True
1,0,0,9,0,0,1,0,True
1,0,0,2,0,0,20,0,True
1,0,0,4,1,0,4,0,True
1,0,0,0,0,0,2,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,1,0,2,0,True
2,0,2,10,3,0,61,0,True
1,0,0,1,1,0,6,0,True
1,0,0,2,0,0,20,0,True
1,0,0,12,2,0,5,0,True
1,0,0,4,2,1,5,0,True
1,0,0,9,0,0,5,0,True
1,0,0,11,0,0,8,0,True
1,0,0,4,2,1,5,0,True
1,0,0,2,0,0,9,0,True
1,0,0,14,1,1,9,0,True
1,0,0,4,2,1,5,0,True
1,0,0,4,2,1,5,0,True
1,0,0,4,2,1,5,0,True
1,0,0,4,2,1,5,0,True
1,0,0,9,1,0,7,0,True
1,0,0,4,0,0,0,0,True
1,0,0,2,0,0,20,0,True
1,0,0,6,1,1,1,0,True
1,0,0,6,1,1,1,0,True
1,0,0,7,2,0,3,0,True
1,0,0,4,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,1,3,2,0,48,0,True
1,0,0,7,2,0,3,0,True
1,0,0,7,2,0,3,0,True
1,0,0,2,0,0,9,0,True
1,0,0,10,0,0,0,0,True
3,0,0,10,0,0,0,0,True
1,0,0,2,0,0,9,0,True
1,0,0,4,0,0,0,0,True
1,0,0,0,0,0,11,0,True
1,0,0,1,0,0,43,12,True
1,0,0,1,2,0,7,0,True
1,0,0,1,2,0,7,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,7,0,0,7,0,True
1,0,0,10,0,0,7,0,True
1,0,0,10,0,0,7,0,True
1,0,4,5,1,0,1,0,True
1,0,0,0,0,0,38,0,True
2,0,0,0,0,0,38,0,True
2,0,0,0,0,0,38,0,True
2,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,2,0,True
1,0,0,5,1,0,13,0,True
1,0,0,0,0,0,38,0,True
1,0,0,3,0,0,4,0,True
1,0,1,6,3,0,39,0,True
1,0,0,2,0,0,20,0,True
1,0,0,2,0,0,20,0,True
3,0,0,2,0,0,20,0,True
3,0,0,3,1,0,10,0,True
1,0,0,0,0,0,6,0,True
1,0,0,0,0,0,6,0,True
2,0,0,6,0,0,12,0,True
2,0,0,5,0,0,9,0,True
2,0,2,6,0,0,3,0,True
2,0,2,6,0,0,3,0,True
1,0,2,6,0,0,3,0,True
1,0,0,6,0,0,13,0,True
1,0,0,0,0,0,11,0,True
1,0,0,0,0,0,11,0,True
1,0,0,10,0,0,6,0,True
1,0,0,0,0,0,23,0,True
1,0,0,0,0,0,36,0,True
1,0,0,9,1,0,18,0,True
1,0,2,5,0,0,3,0,True
1,0,2,5,0,0,3,0,True
1,0,2,5,0,0,3,0,True
1,0,2,5,0,0,3,0,True
1,0,2,5,0,0,3,0,True
1,0,2,5,0,0,3,0,True
3,0,2,5,0,0,3,0,True
1,0,0,13,1,0,4,0,True
1,0,0,13,1,0,4,0,True
2,0,0,0,0,0,11,0,True
1,0,0,2,3,0,20,0,True
2,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,1,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
3,0,0,8,4,0,12,0,True
1,0,0,0,0,0,19,0,True
1,0,0,1,1,0,15,0,True
1,0,3,7,2,0,11,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
1,0,0,6,0,0,20,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
1,0,0,1,1,0,6,0,True
1,0,0,9,1,0,18,0,True
2,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,1,6,2,0,5,0,True
1,0,0,5,0,0,9,0,True
1,0,0,5,0,0,9,0,True
1,0,0,9,1,0,18,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,9,1,0,18,0,True
2,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
2,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,8,2,0,2,0,True
2,0,0,8,2,0,2,0,True
1,0,0,8,2,0,2,0,True
1,0,0,0,0,0,38,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
3,0,0,4,1,0,5,0,True
1,0,0,4,1,0,5,0,True
1,0,0,4,1,0,5,0,True
1,0,0,8,0,0,6,0,True
1,0,0,8,0,0,6,0,True
1,0,3,3,0,0,1,0,True
1,0,3,3,0,0,1,0,True
1,0,3,3,0,0,1,0,True
1,0,3,3,0,0,1,0,True
1,0,1,0,0,0,39,0,True
1,0,0,8,0,0,6,0,True
1,0,3,3,0,0,1,0,True
1,0,3,3,0,0,1,0,True
1,0,0,8,0,0,6,0,True
1,0,0,9,1,0,18,0,True
1,0,3,3,0,0,1,0,True
2,0,0,0,0,0,0,0,True
2,0,1,0,0,0,0,0,True
2,0,1,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
1,0,0,9,1,0,13,0,True
1,0,0,9,1,0,13,0,True
1,0,0,8,0,0,8,0,True
1,0,1,0,0,0,39,0,True
1,0,3,3,0,0,1,0,True
1,0,3,3,0,0,1,0,True
2,0,3,3,0,0,1,0,True
1,0,3,3,0,0,1,0,True
1,0,3,3,0,0,1,0,True
1,0,3,3,0,0,1,0,True
1,0,0,14,1,1,21,0,True
1,0,0,8,0,0,8,0,True
1,0,0,11,0,0,5,0,True
1,0,0,11,0,0,5,0,True
2,0,0,13,1,0,6,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,8,4,0,12,0,True
1,0,0,1,0,0,20,0,True
1,0,0,1,0,0,20,0,True
2,0,0,1,0,0,20,0,True
1,0,0,1,0,0,20,0,True
1,0,0,1,0,0,20,0,True
1,0,0,1,0,0,20,0,True
1,0,0,1,0,0,20,0,True
1,0,0,1,0,0,20,0,True
1,0,0,1,0,0,20,0,True
1,0,0,1,0,0,20,0,True
1,0,0,1,0,0,20,0,True
1,0,0,1,1,0,15,0,True
1,0,0,6,0,0,20,0,True
1,0,0,6,0,0,20,0,True
1,0,0,6,0,0,20,0,True
1,0,0,6,0,0,20,0,True
2,0,0,0,1,0,5,0,True
1,0,0,0,0,0,34,0,True
1,0,0,1,0,0,22,0,True
2,0,0,1,0,0,22,0,True
1,0,0,1,0,0,22,0,True
1,0,1,6,2,0,5,0,True
1,0,0,8,0,0,8,0,True
1,0,1,6,2,0,5,0,True
1,0,1,6,2,0,5,0,True
1,0,1,6,2,0,5,0,True
1,0,0,1,0,0,29,0,True
1,0,0,6,0,0,20,0,True
1,0,0,6,0,0,20,0,True
1,0,0,6,0,0,20,0,True
1,0,0,6,0,0,20,0,True
1,0,0,8,0,0,11,0,True
1,0,0,1,0,0,4,0,True
1,0,0,1,0,0,31,0,True
1,0,1,0,0,0,39,0,True
1,0,0,1,0,0,30,0,True
1,0,0,1,0,0,30,0,True
1,0,0,1,0,0,30,0,True
1,0,0,1,0,0,30,0,True
1,0,0,1,0,0,30,0,True
1,0,0,6,0,0,12,0,True
1,0,0,6,0,0,12,0,True
1,0,0,6,0,0,12,0,True
1,0,0,0,0,0,38,0,True
2,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
2,0,0,2,3,1,6,0,True
1,0,0,2,3,1,6,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
2,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,1,0,0,0,0,36,0,True
1,0,7,14,0,0,34,0,True
1,0,1,6,2,0,56,0,True
1,0,1,6,2,0,56,0,True
1,0,1,6,2,0,56,0,True
1,0,1,6,2,0,56,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,1,0,True
2,0,0,0,0,0,1,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,1,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,1,7,0,0,7,0,True
1,0,0,9,1,0,18,0,True
2,0,1,0,0,0,0,0,True
2,0,1,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
1,0,1,0,0,0,0,0,True
1,0,0,9,1,0,18,0,True
2,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,0,0,0,1,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,6,1,0,14,0,True
1,0,0,8,0,0,8,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,7,0,0,8,0,True
2,0,0,7,0,0,8,0,True
1,0,0,7,0,0,8,0,True
1,0,0,8,0,0,11,0,True
1,0,0,8,0,0,11,0,True
1,0,0,7,0,0,8,0,True
1,0,0,7,0,0,8,0,True
1,0,0,7,0,0,8,0,True
1,0,0,7,0,0,8,0,True
1,0,0,7,0,0,8,0,True
1,0,0,1,1,0,16,0,True
2,0,1,0,0,0,0,0,True
1,0,0,9,1,0,18,0,True
2,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,3,1,0,3,0,True
1,0,2,3,0,0,1,0,True
1,0,0,8,4,0,12,0,True
2,0,0,0,0,0,0,0,True
2,0,0,1,1,0,11,0,True
1,0,0,1,1,0,11,0,True
1,0,0,7,0,0,8,0,True
3,0,0,7,0,0,8,0,True
1,0,0,7,0,0,8,0,True
1,0,0,0,0,0,0,0,True
1,0,2,7,0,0,6,0,True
1,0,0,7,0,0,1,0,True
2,0,0,1,1,0,11,0,True
1,0,0,9,1,0,18,0,True
1,0,0,9,1,0,18,0,True
1,0,0,8,4,0,12,0,True
1,0,0,0,1,0,1,0,True
2,0,0,2,1,1,11,0,True
3,0,0,2,1,1,11,0,True
1,0,0,0,0,0,9,0,True
1,0,0,0,0,0,9,0,True
1,0,0,6,0,0,23,0,True
1,0,0,6,0,0,20,0,True
1,0,0,3,1,0,3,0,True
1,0,0,3,1,0,3,0,True
1,0,0,5,2,0,18,0,True
1,0,0,5,2,0,18,0,True
1,0,0,3,1,0,3,0,True
3,0,0,3,1,0,3,0,True
1,0,0,2,1,1,11,0,True
3,0,0,2,1,1,11,0,True
1,0,0,6,1,0,26,0,True
3,0,0,6,1,0,26,0,True
1,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
3,0,0,0,0,0,0,0,True
1,0,0,1,0,0,26,0,True
3,0,0,1,0,0,26,0,True
3,0,0,1,0,0,26,0,True
3,0,0,1,0,0,26,0,True
1,0,0,1,0,0,26,0,True
3,0,0,1,0,0,26,0,True
1,0,0,6,1,0,6,0,True
1,0,0,0,0,0,49,0,True
1,0,0,0,0,0,49,0,True
1,0,0,0,0,0,13,0,True
1,0,0,6,0,0,20,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,31,0,True
2,0,0,5,0,0,29,0,True
1,0,0,0,0,0,13,0,True
1,0,0,6,0,0,20,0,True
1,0,0,6,0,0,20,0,True
1,0,0,0,0,0,31,0,True
1,0,0,6,0,0,20,0,True
1,0,0,6,1,0,6,0,True
1,0,0,0,0,0,13,0,True
1,0,0,5,1,0,11,0,True
1,0,0,5,1,0,11,0,True
1,0,0,0,0,0,29,0,True
1,0,0,0,0,0,13,0,True
1,0,0,0,1,0,1,0,True
1,0,0,0,0,0,6,0,True
1,0,0,3,1,0,3,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,1,0,1,0,True
1,0,0,0,0,0,0,0,True
2,0,1,8,2,0,56,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,1,0,True
1,0,0,4,2,1,21,0,True
1,0,0,0,0,0,13,0,True
1,0,0,0,1,0,1,0,True
2,0,0,0,0,0,36,0,True
1,0,0,15,1,0,10,0,True
1,0,0,8,0,0,9,0,True
1,0,0,8,0,0,9,0,True
1,0,0,8,0,0,9,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,0,0,True
2,0,1,7,2,0,56,0,True
1,0,1,0,0,0,37,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,38,0,True
1,0,0,0,0,0,35,0,True
1,0,0,15,1,0,10,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,1,6,2,0,5,0,True
1,0,0,0,0,0,28,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,1,0,True
1,0,1,6,2,0,5,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,1,0,True
1,1,0,0,0,0,31,0,True
1,0,0,15,1,0,10,0,True
1,0,0,0,0,0,2,0,True
2,0,0,0,0,0,35,0,True
1,0,0,0,0,0,31,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,6,1,0,14,0,True
1,0,0,15,1,0,10,0,True
1,0,0,0,0,0,4,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
2,0,0,0,0,0,35,0,True
2,0,0,0,0,0,35,0,True
2,0,0,0,0,0,35,0,True
1,0,0,0,0,0,30,0,True
2,0,0,0,0,0,0,0,True
1,0,1,6,2,0,60,0,True
2,0,0,0,0,0,35,0,True
1,1,0,0,0,0,31,0,True
1,1,0,0,0,0,31,0,True
1,0,0,6,1,0,14,0,True
1,0,0,6,1,0,14,0,True
1,0,0,6,1,0,14,0,True
1,0,0,6,1,0,14,0,True
1,0,0,6,1,0,14,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,1,0,True
1,0,2,9,3,0,58,0,True
1,0,2,9,3,0,58,0,True
1,0,0,0,1,0,2,0,True
1,0,1,7,0,0,10,0,True
1,0,1,7,0,0,10,0,True
1,0,2,9,3,0,58,0,True
1,0,2,9,3,0,58,0,True
2,0,0,5,1,0,9,0,True
1,0,0,8,0,0,8,0,True
2,0,0,0,0,0,0,0,True
1,0,0,0,0,0,1,0,True
4,0,0,0,0,0,36,0,True
1,0,0,0,0,0,35,0,True
2,0,0,0,0,0,35,0,True
2,0,0,0,0,0,35,0,True
2,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
4,0,0,0,0,0,32,0,True
2,0,0,0,0,0,35,0,True
1,0,0,0,1,0,1,0,True
2,0,0,0,0,0,35,0,True
1,0,2,10,3,0,51,0,True
1,0,2,10,3,0,51,0,True
1,0,2,10,3,0,51,0,True
1,0,2,10,3,0,51,0,True
1,0,2,10,3,0,56,0,True
2,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,1,1,0,25,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,35,0,True
2,0,0,0,0,0,35,0,True
1,0,0,14,1,0,13,0,True
1,0,0,0,0,0,32,0,True
1,0,0,1,1,0,25,0,True
1,0,0,14,1,0,13,0,True
1,0,0,14,1,0,13,0,True
2,0,0,0,0,0,32,0,True
2,0,0,0,0,0,32,0,True
2,0,0,0,1,0,0,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
2,0,0,0,0,0,35,0,True
1,0,0,0,0,0,25,0,True
1,0,0,0,0,0,25,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,32,0,True
1,0,0,1,0,0,20,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,32,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,9,0,0,13,0,True
1,0,0,9,0,0,13,0,True
1,0,2,3,0,0,8,0,True
1,0,2,3,0,0,8,0,True
1,0,0,1,1,0,15,0,True
2,0,0,0,0,0,35,0,True
1,0,0,0,0,0,32,0,True
1,0,0,1,0,0,26,0,True
1,0,0,0,0,0,1,0,True
1,0,0,0,0,0,6,0,True
2,0,3,3,0,0,3,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,0,0,21,0,True
2,0,0,1,0,0,47,0,True
1,0,0,0,0,0,32,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,0,0,26,0,True
2,0,0,5,1,0,11,0,True
1,0,0,0,0,0,53,0,True
1,0,0,0,0,0,35,0,True
2,0,0,0,0,0,35,0,True
1,0,0,0,0,0,32,0,True
1,0,0,1,0,0,26,0,True
1,0,0,0,0,0,46,0,True
1,0,0,0,0,0,46,0,True
1,0,0,2,0,0,33,0,True
1,0,0,2,0,0,33,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,0,0,20,0,True
1,0,0,14,0,0,12,0,True
1,0,0,0,0,0,32,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,0,0,26,0,True
2,0,0,2,0,0,8,0,True
1,0,0,1,0,0,26,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,36,0,True
1,0,0,1,0,0,36,0,True
1,0,0,0,0,0,32,0,True
1,0,0,5,1,0,9,0,True
2,0,0,0,0,0,35,0,True
1,0,0,9,0,0,13,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,37,0,True
1,0,0,1,0,0,26,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,34,0,True
1,0,0,0,0,0,34,0,True
2,0,0,0,0,0,34,0,True
2,0,0,0,0,0,34,0,True
1,0,0,0,0,0,34,0,True
1,0,0,6,0,0,9,0,True
2,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
2,0,0,0,0,0,35,0,True
1,0,0,0,0,0,40,0,True
1,0,0,0,0,0,40,0,True
1,0,0,2,2,0,8,0,True
1,0,0,0,0,0,40,0,True
1,0,0,0,0,0,40,0,True
1,0,0,0,0,0,40,0,True
1,0,0,0,0,0,40,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,40,0,True
1,0,0,0,0,0,36,0,True
1,0,1,6,2,0,56,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,41,0,True
1,0,0,0,0,0,36,0,True
1,0,0,0,0,0,36,0,True
1,1,1,0,0,0,45,0,True
1,0,0,0,0,0,36,0,True
1,0,0,0,0,0,36,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,36,0,True
1,0,0,0,0,0,36,0,True
1,0,0,0,0,0,36,0,True
1,0,0,0,0,0,41,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,37,0,True
1,0,0,1,1,0,15,0,True
1,0,0,1,1,0,15,0,True
1,0,0,0,0,0,26,0,True
1,2,0,0,0,0,36,0,True
1,0,1,6,2,0,56,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,2,0,0,0,0,36,0,True
1,0,0,0,0,0,30,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,41,0,True
2,0,1,7,2,0,56,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,49,0,True
1,0,0,0,0,0,49,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,37,0,True
1,0,0,0,0,0,35,0,True
1,0,0,0,0,0,34,0,True
1,0,0,0,0,0,34,0,True
1,0,0,0,0,0,37,0,True
1,0,1,6,2,0,56,0,True
1,0,1,6,2,0,56,0,True
1,0,1,7,2,0,56,0,True
1,0,1,6,2,0,56,0,True
1,0,1,6,2,0,56,0,True
1,0,1,6,2,0,56,0,True
1,0,1,6,2,0,56,0,True
1,0,1,6,2,0,56,0,True
1,0,1,7,2,0,56,0,True
1,0,1,7,2,0,56,0,True
1,0,1,3,2,0,14,0,True
2,0,0,5,1,0,9,0,True
1,0,0,5,1,0,9,0,True
1,0,1,3,2,0,14,0,True
1,0,0,0,0,0,53,0,True
1,0,0,7,0,0,11,0,True
2,0,0,3,1,0,7,0,True
1,0,0,3,1,0,7,0,True
1,0,0,7,0,0,21,0,True
1,0,0,2,0,0,10,0,True
1,0,0,0,0,0,31,0,True
1,0,0,0,0,0,52,0,True
1,0,0,0,0,0,52,0,True
1,0,0,10,0,0,10,0,True
1,0,0,10,0,0,10,0,True
1,0,0,7,1,0,10,0,True
1,0,0,7,1,0,10,0,True
1,0,0,7,1,0,10,0,True
1,0,0,0,0,0,43,0,True
1,0,0,0,0,0,5,0,True
1,0,0,0,0,0,5,0,True
1,0,0,3,1,1,0,0,True
1,0,0,7,1,0,43,0,True
1,0,0,7,1,0,43,0,True
1,0,0,7,1,0,43,0,True
1,0,0,7,1,0,43,0,True
1,0,0,7,1,0,43,0,True
1,0,0,7,1,0,43,0,True
1,0,0,7,1,0,43,0,True
1,0,0,7,1,0,43,0,True
1,0,0,7,1,0,43,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,0,0,26,0,True
1,0,0,1,1,0,13,0,True
1,0,0,0,0,0,46,0,True
1,0,0,1,0,0,26,0,True
1,0,0,8,0,0,5,0,True
1,0,0,0,0,0,44,0,True
1,0,0,0,0,0,44,0,True
1,0,0,0,0,0,46,0,True
1,0,0,0,0,0,0,0,True
1,0,0,0,0,0,0,0,True
1,0,0,11,0,0,7,0,True
2,0,0,11,0,0,7,0,True
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
2,0,0,0,0,0,0,0,False
